id;label;text
2678;POS;Excelente! quería verde. Compré gris y no me arrepiento. Son muy lindas! todo me da dolor de pies y estás me quedan muy comodas.
2679;POS;Muy lindas,abrigadas,el talle perfecto, volveré a comprar.
2680;POS;Son muy lindas lo que esperaba era mejor calidad en la base interior por suerte compré un número más de mi talla lo que me permite poner una plantilla. Por lo demás todo bien. Rápida la recepción.
2681;POS;Muy lindas y bastante abrigada. Buena calidad. Solo un poco molesto la puntera. Pero luego se amolda con el uso.
2682;POS;Aún no los use pero parecen buena calidad.
2683;POS;Hermosas y calentitas. El talle calza perfecto a pesar de que mis pies a veces son un poco anchos. No tiene pelo por dentro, solo en los tobillos.
2684;POS;Las pantubotas son muy abrigadas y cómodas
2685;NEG;No muy lindas.
2686;NEG;Se me despego la punta de la bota del pie izquierdo a las dos semanas y ni les di mucho usoo.
2687;NEG;No son lindas maso ,son duras no volvería a comprar.
2688;NEG;No tienen contención como esperaba la caña parecia más alta de lo q realmente eso, se resbalan al ponérselas y si pisas es como pisar madera. No me gustan para nada.
2689;POS;Son igual a la foto, el talle me anduvo perfecto, son calentitas, yo sufria frio en los pies mientras trabajaba y ahora estoy muy a gusto. Gracias.
2690;NEG;Un poco duras, angostas. No me parece tan buena calidad.
2691;NEU;Son angostas y la zuela algo rígida pero por el precio está bien.
2692;NEU;Muy lindas botas, pero me quedaron chicas.
2693;NEG;Son duras y chiquitas. Espero que se estiren un poco con el paso de los días. Pero las uso hace una semana y me son bastante incómodas.
2694;NEU;Pensaba que tenian piel en el interior, pero solo tiene en la caña.
2695;NEG;El talle es correcto, sólo que son malísimas! re duras, incómodas como pocas y heladas. Ya no puedo devolverlas porque pensé que caminándolas mejorarían, pero no. Creo que es, de lejos, la peor compra que hice en años. Una bronca.
2696;NEG;Son de gamuza sintética. Al colocarlas y al caminar se sienten muy duras. En mi caso la bota izquierda tiene descosida parte de una costura frontal y la derecha tiene un poco deforme la punta. El número quedó bien.
2697;POS;Genial confort y calidad mejor de lo que esperaba.
2698;POS;Muy lindas, de diez! justo como se esperaba.
2699;POS;Lindas, buena calidad, pero medio chicas y duras.
2700;POS;Muy bueno el producto.
2701;POS;El producto es bueno, solo que la horma es algo pequeña, hay que pedir un numero mas del habitual.
2702;POS;Me encantaron, x el precio son lindas y muy buena terminación.
2703;POS;Es buena, esperaba un poco mejor calidad pero esta bien.
2704;POS;Perfecto excelente calidad muy bien precio calidad.
2705;NEG;No vale lo que cobran hay mejores opciones sin dudas en calidad y presentacion. 80usd unas pantuflas que te mandan en una bolsita, ni siguiera la caja, un desastre la presentacion. No lo recomiendo si lo que estas haciendo es un regalo, y por ese precio hay otras marcas con opciones mas economicas y mas o mejor calidad.
2706;NEU;Son abrigadas y estéticamente lindas y con onda, pero no tienen nada de acolchado, con lo cual ahí baja mucho los puntos, porque si fueran más mullidas y cómodas serían perfectas.
2707;POS;Son muy bonitas y calentitas, no sé si serán tan durables para el uso diario que le doy yo y que ademas salgo al jardín y un poco las mojo pero me gustan mucho!.
2708;NEU;Compre 38 pero me queda justo.
2709;POS;La verdad fueron un regalo y eran hermosa. Mucho más lindas que en las fotos. La calidad es muy buena.
2710;POS;Lindo producto.
2711;NEG;A la semana de usarlas se despegó toda la plantilla, y ni venía pegada viene apoyada. La calidad es pésima. No la recomiendo.
2712;NEG;La bota es cómoda, solo que difiere el corderito entre una caña y la otra en una se lo ve tupido y en la otra nada que ver y es bastante notorio, una pena porque si no fuese por eso se la ve de buena calidad.
2713;NEU;Bien, de acuerdo al precio. Esperaba más.
2714;NEG;Me gustó el modelo pero no es lo que esperaba. Pensé que era mucho mejor.
2715;NEG;No me gustó la calidad, no creo que me duren mucho.
2716;NEG;Es chica para el número, el corderito es un peluche no muy bueno y la suela es mala, desp de caminar diez cuadras me quedó un gran dolor de espaldas. Mi experiencia al menos no fue buena. A días de tenerlas caminando perdí una de las suelas. Pesima calidad.
2717;NEG;El número fue perfecto,solo que a la semana se despegó la suela ,así q no volvería a comprarlas.
2718;NEG;Tienen una falla de fabrica, se despegan en la base, después de eso son cómodas.
2719;NEG;Son lindas estéticamente, lo único que al poco tiempo la suela empieza a estar dura y ya no es muy cómodo de usar.
2720;NEG;El talle un poco chico, y las pantuflas súper duras. No fueron lo que esperaba por el precio que las pagué.
2721;NEG;No vale los 1800 que pagué, me las tuve que quedar porque no era ni para regalo la presentación ni calidad de las pantus! nunca más
2722;POS;Muy comodas y calentitas. Las lavo en el lavarropas lo mas bien.
2723;NEU;Suela incómoda y chica, pero al menos el material de peluche es de buena calidad.
2724;NEG;Sinceramente no son lindas para lo que valen, y no son muy suaves o cómodas.
2725;NEU;Las pantuflas son tal como en la foto. Aunque la suela es algo más dura de lo que esperaba (se esperaba algun tipo de almohadoncito).
2726;NEG;No son como las de la foto. Son deformes y estan muy mal terminadas. No las recomiendo!.
2727;NEG;Compre 40, el largo esta bien , pero el empeine es muy chico en relacion al talle.
2728;NEG;Muy mala calidad. Muy berreta.
2729;NEG;No me gustó la calidad, preferí pagar un poco para tener algo mejor y no es lo que esperaba.
2730;POS;Buena relación precio/calidad. Muy lindas.
2731;NEG;Malísima la calidad. Parece que estás caminandonsobre carton duro. Súper incomodas y la suela no tiene nada de flexibilidad no acompaña al caminar. Muy mala calidad.
2732;NEG;No era lo que esperaba en relación al precio, el pegado del peluche en la base muy desprolijo. No me gustó la calidad del producto.
2733;NEG;No fue lo que esperaba. Mala calidad. No lo recomiendo.
2734;NEG;Muy duro y de baja calidad. Es un pedazo de cartón forrado sin flexibilidad. El peluche es divino pero la pantuflas es durisima y dura poco.
2735;POS;Lindas y comodas. El color es un poco opaco. Por lo demás bien.
2736;NEG;No era lo que esperaba, no me calzan bien porque tengo el empeine alto y eso que comore un talle nas grande.
2737;NEG;Bueno, el producto no es lo que esperaba. Muy incómodo, compre un 37 pero es chico. Parece que camino entre plástico con tela calentita. No me gusto.
2738;NEG;Súper calentitas y muy lindas a la vista pero tienen una suela tan liviana que hasta se tornan incómodas al caminar.
2739;NEG;Bueno, el producto no es lo que esperaba. Muy incómodo, compre un 37 pero es chico. Parece que camino entre plástico con tela calentita. No me gusto.
2740;NEG;Durisimas. Las compre para una nena. Imposible que las use. Malos acabados.
2741;NEG;Son un poco duras la parte de arriba cuando uno dobla el pie. No son muy comodas. Si lindas.
2742;NEG;Resbalan tanto que no se pueden ni usar.
2743;POS;Buena relacion precio calidad, segun lo esperado.
2744;NEG;Ni talle ni color le pegaron malisimo.
2745;NEG;Siento que el peluche hace que resbale el pie. No las siento comodas comparadas a otras que tuve.
2746;NEG;No las recomiendo. No solo que la suela es muy dura, sino que se te salen, capaz con un talle más grande se saldrian menos. Pongo 2 estrellas porque el peluchito es lindo y suave. Mal diseño para el pie.
2747;NEG;No nos sirvieron, se resbala el pie. Ahi quedaron sin usarlas. Compramos otras en un comercio local. Mala compra.
2748;NEG;Son incómodas. La suela en la parte del talón es angosta. La suela es muy recta.
2749;NEG;Muy ordinarias. Se te salen al caminar y los materiales son malísimos. No vale la pena ni aunque sean tan baratas.
2750;NEG;Son hermosas a la vista pero desp de usarlas no sabes si estás caminando sobre la pantuflas o sobre una base de cartón.
2751;NEG;Se ven como en foto, pero no son cómodas como se espera. La zuela durísima y poco flexible y en lineas generales no se vé de muy buena calidad. El peluche estaba bien, suave y el color muy lindo.
2752;NEG;Parecían usadas, la caja rota y mal tratada, las pantuflas sucias , se compró como un regalo, preferí regalar otra cosa.
2753;NEG;Si tenes pata de empanada no es tu pantufla. Si te molesta que la chancla sea dura. No es tu pantufla. Basicamebte un producto de mierda. Muy fashion pero no valen la pena.
2754;NEG;La tela es suave y abrigada. Pero la forma es muy finita, especialmente en la parte del talón. Pedí el número que uso normalmente y me quedó muy justa. Y no sé si un talle más agarraría bien el pie. Además la suela es medio dura. Lo siento caro para lo que es.
2755;NEU;Las pantuflas rosadas me encantaron son suaves pero las negras son de otro material pierden pelo y no son suaves.
2756;NEG;Se le salen los pelitos de la tela pero son lindas
2757;NEU;La guía de talles muy muy justeli, pedí un talle más por las dudas y me quedó justo.
2758;NEG;La suela malísima calidad. Se los compre a mi nena y al mes y medio se les partió la suela al medio, tuve que tirarlos. No los recomiendo.
2759;NEG;No son cómodas. Fea la calidad.
2760;NEG;Se me descosió todo al dia 2. Y aparentemente no hay nadie en toda la argentina que pudiera coserlo. Lo tuvo que hacer mi mamá a mano. No lo recomiendo.
2761;POS;Pantubotas muy buena calidad y muy comodas.
2762;POS;Hermosas y super lindas, cómodas bien de talle! lo que esperaba. Le doy 4 estrellas xq todavía no las use mucho pero me encantan.
2763;POS;Son muy cancheras y abrigadas. Úsenlas con medias para que no agarren olor a pata!.
2764;NEG;Es más chico de lo q se ve en la foto. Casi ni tapa el sol. Viste esas compras por internet que decís "que porquería". Bueno. Esto.
2765;NEG;Fui al local a retirarlo y me dijeron que del talle que compré solo tenían dos que tenían fallas (y eso que había avisado que estaba yendo). Pregunté cuándo iban a recibir nuevos y me dijeron que no sabían. Pregunté si al menos me hacían descuento si me llevaba uno con fallas y me dijeron que no. Como venía de lejos decidí llevarme el menos malo y arreglarlo yo. Claramente premium no es.
2766;POS;Era para un regalo,le quedó perfecto y le encantó! buena calidad y muy buen precio.
2767;POS;Cumplió mis expectativas y le gustó a mis invitados!! quedó muy bueno el look!! son buenos!.
2768;POS;Muy lindo sombrero, pero me quedo un poquitito grande.
2769;POS;Muy bueno ahora voy a comprar el negro.
2770;POS;La primera compra me quedo bien la segunda compra me quedaron grande pedí un número equivocado lo quiero cambiar por un talle más chico eso es todo.
2771;POS;Muy buena calidad, totalmente lo que esperaba.
2772;POS;Buena calidad y terminación. Muy bueno!!!.
2773;POS;Tal cual la publicación. Me encantó.
2774;POS;Muy buena calidad, forrado, y muy bonito.
2775;POS;Todo bien para comprar de esta manera.
2776;POS;10 puntos todo perfecto hermoso.
2777;NEU;Aceptable. Por el precio esta bien.
2778;NEG;Para ser talle único es excesivamente grande.
2779;NEU;El producto está bueno, pero es una sola capa de tela, estaría muchísimo mejor si fuese con forro por dentro.
2780;NEG;Regular.
2781;NEG;La parte de concha de la víscera es muy alta.
2782;NEG;Esta sobrevalorado. Se ve la etiqueta arrancada de la reventa a precio elevado. Pero bueno era el unico producto en "full".
2783;NEG;El sistema de elastico esta bueno porque se ajusta bien a la cabeza pero la visera es incomoda en las orejas, constantemente te las raspa y a mi eso me resultaba incomodo. Cubre bastante bien casi toda la cara, pero no en su totalidad.
2784;NEG;Muy caro para lo que es.
2785;NEG;Estaba muy torcida la confección. La tuve que devolver, sin problemas la devolución.
2786;NEG;Incómoda, no queda bien puesta. Material está bien.
2787;POS;Es de buena calidad pero me quedó muy grande.
2788;NEG;Le falta cuerpo. Es linda pero no me quedo bien.
2789;POS;Me encantó. Tal cual la foto. Buen material.
2790;POS;Divino. Mas lindo que lo esperado! excelente calidad y super comodo. -.
2791;POS;Súper practica. Lo que necesitaba !!!.
2792;POS;Práctico, elegante, para la calle o la playa. Muy buen producto.
2793;POS;Le pongo 4 estrellas porq lo único que es incómodo es el gancho que se sale y lo cosí, porq la verdad es hermosa ! se acomoda a tu medida, te cubre todo el rostro que es lo que buscaba. Volvería a comprar sin duda.
2794;POS;Hermosaa. Justo lo que buscaba gracias.
2795;POS;Excelente calidad y brinda la utilidad que esperaba. Satisface mis expectativas cómodamente.
2796;POS;Cubre súper bien, es canchera, la recomiendo!.
2797;POS;Super cómodo! me encantó. Buena calidad.
2798;POS;Es re linda, cómoda y de muy buena calidad.
2799;NEG;Mala calidad confeccionado en papel!!.
2800;NEG;El material es muyyyy blando y no dura más de dos dias de usarlo en su forma.
2801;NEG;Mala calidad.
2802;NEG;Me pareció muy duro, lo use 3 días y ya se le abrió una parte!.
2803;NEU;Es hermoso pero su calidad es baja.
2804;NEG;Estéticamente lindo pero la calidad medio pelo, se nota muy chino industrial, el precio elevado por lo que es el producto.
2805;POS;Producto muy lindo! es duro entonces no se deforma y asiente muy bien.
2806;POS;Tal cual como la foto. Especial para la playa.
2807;POS;El producto es muy bueno. Aísla muy bien el calor y los rayos de sol.
2808;NEU;Está bastante bien. Es un sombrero de tela liviana, no muy gruesa.
2809;POS;Genial, cubre toda la cabeza y hombros.
2810;NEG;No era el de la foto.
2811;NEG;No me gusta que esté forrado ya que eso lo hace muy caluroso. El sombrero de paja no debe tener forro.
2812;POS;Lindo sombrero , algún que otro detalle en la costura. Pero por el precio, zafa.
2813;POS;Muy conforme con el producto, en mi caso fue solo un poquito grande pero lo pude usar bien.
2814;POS;Hermosas las zapatillas compré dos pares y quedaron de diez calidad y precio las recomiendo.
2815;POS;Muy lindas zapatillas! conforme.
2816;POS;Excelente, comodas y cancheras.
2817;POS;Para el uso que le doy está bien, muy buen producto por precio/calidad.
2818;POS;Es una zapatilla muy bonita y bien terminada. Contento con el producto, y el precio especial! ¡gracas!.
2819;POS;Muy buenas zapatillas.
2820;POS;Hermosas como cómodas las zapas.
2821;POS;Me encanta su aspecto y terminación.
2822;POS;Me gusta el producto, es una marca de confianza gracias.
2823;POS;Es una máquina ésta zapa. El/la que la compra no se va a arrepentir.
2824;POS;Buena relación precio calidad,un poco dura la suela, número real.
2825;POS;Son casi las únicas zapatillas en las que podés confiar en el talle. No tienen acabados perfectos, pero son mucho mejores que otras que cuestan mucho más que el doble.
2826;POS;Hermosas sapas las recomiendo.
2827;POS;El producto es perfecto si buscas algo barato y bien terminado, no tiene hilos sueltos, parece de buena costura, la punta es bien firme y de buena calidad, esperaba una zapatilla por el precio pero es más de lo que esperaba, muy buen producto!.
2828;POS;Por el precio son perfectas. Lindas, facheras, baratas y cómodas. 
2829;POS;Mus hijas me piden éstas zapatillas, les encantan. Son cómodas y de muy buena calidad, también son comprables para el bolsillo de un jubilado. Hace años que les compro estas zapatillas y nunca tuve una queja. Yo las recomiendo.
2830;POS;Hace meses, solo compro esta marca, son ideales para las tres b, ( bueno, bonito y barato). Las lavo y conservan el color y forma, son cómodas y lo mejor de todo, re baratas.
2831;POS;Buen producto y original, lo recomiendo!!.
2832;POS;Buenas zapatillas.
2833;POS;Excelente calidad hace ya bastante tiempo utilizo está marca y nunca me defraudaron.
2834;POS;Son un caño, el precio una ganga y se las re bancan.
2835;POS;Muy bueno y su precio super conveniente.
2836;POS;Super facheras
2837;POS;Las zapas son re cancheras me encantan
2838;POS;Buenas zapas.
2839;POS;Compre 3 pares de zapatillas, con un poco de miedo de que no me gustaran ,pero la verdad superaron mis expectativas, son hermosas, yo calzo 39 y tenía miedo también que me calze chico o grande, y me calzo perfecto
2840;POS;Impecable. Precio calidad!.
2841;POS;Me sorprendió gratamente la calidad, no vale la pena pagar demás sólo por una marca reconocida. Muy buen producto!.
2842;POS;Las zapas están buenísimas. Son muy lindas y cómodas. Jamas me lastimaron, ni aún en el primer uso (que siempre suele suceder).
2843;POS;Excelente zapas! sencillas y a buen precio. Lo único a tener en cuenta es la plantilla, se gasta a los 2 días de usarlas pero se soluciona plantándole otras, en mi caso le puse unas que tenia de unas raven viejas y quedaron impeca. Un detalle importante es que traen costura.
2844;POS;Me compre 2 pares! no le tenia tanta fe pero la verdad es que son muy bonitas y cómodas. Me guíe por la guía de talles y me fueron de 10. Y el precio ni hablar
2845;POS;Super fieles las buenas jaguar! de las únicas marcas de la actualidad que siguen manejando precios tan accesibles.
2846;POS;Son muuuy buenas, las recomiendo. Eso si, sepan que son de tela y blancas, tienen que lavarlas para que se vean bien.
2847;POS;Está muy bueno el producto cuenta con todo lo que dijeron y es industria argentina !!!!.
2848;POS;Prácticas, para el uso diario, medio justeli pero bien.
2849;POS;No lo pude usar porque elegí mal el talle y no tenian la misma en mi calce, pero los materiales muy buenos y el calzado muy estético, 100% recomendable.
2850;POS;Perfecto - cumple en forma correcta su función. -.
2851;NEG;Para lo que salen, cumplen. Recomiendo comprar una plantilla. No son para todos los días.
2852;POS;Fue un regalo a un familiar, me dijo q le quedó bien según el talle. Y el material de zapatilla según el precio estaba bien.
2853;NEU;Las zapas se ven más facheras en la foto, las compre apurado asique no me voy a quejar, a mi gusto un poco caras en relación precio calidad, pero en fin te saca del apuro.
2854;POS;Muy buena relación precio calidad! no pongo 5 porque son algo pesadas y las de abrojo al principio le hacían doler un poco, pero compré dos pares y lleva uno cada día al cole y hasta ahora intactas!.
2855;POS;Muy buenos productos, las zapatillas tal cual están en la foto, de diez.
2856;POS;Exelente calidad como de costumbre.
2857;POS;Muy bueno la verdad, me encantó.
2858;POS;Muy bellas conforme con la compra.
2859;POS;Un producto muy lindo para el precio. Mi sobrina esta chocha!.
2860;POS;De diez. Tiene linda calidad. No se q mas decir. Super baratas y lindas.
2861;POS;Muy lindas y cómodas! muy buena calidad,después de cada lavada el color sigue intacto. Me encantó!!.
2862;POS;Muy buena calidad, varias veces me compré esta marca y siempre me resultaron. Tengo una forma rara de caminar por lo que siempre se degastan más rápido, pero esta marca es fuerte. Además son muy cómodas y quedan lindo.
2863;POS;Compro jaguar para mis hijos desde que son pequeños, calidad y precio justo, siempre quedan intactas y las termino regalando a personas que necesiten. Recomendadas 100%.
2864;POS;Unas zapatillas buenazas a un precio inmejorable. Sigan asi jaguar !!!.
2865;POS;Muy bien!! quedé encantada. Se las recomiendo a las zapas.
2866;POS;Muy buena calidad. Y calzaron bien.
2867;POS;Muy buenas zapatillas!! los mellizos quedaron muy contentos.
2868;POS;Muy bueno, totalmente satisfecho.
2869;POS;Óptimo!! es una excelente opción para q los niños las usen a diario, compré tres pares, y solo a uno le quedó algo justo, aunq me guié por la tabla de medidas q ofrecen aquí.
2870;POS;Hermosas zapatillas. Mi nena quedó muy contenta!.
2871;POS;Ideales para uso diario de niños. Son un golazo en cuanto relación precio calidad.
2872;POS;Muy lindas las zapas, no me arrepiento de la compra.
2873;POS;Muy lindas las zapatillas a mi nieto le encantaron.
2874;POS;Me pareció bueno ya que el precio y la calidad acompañan.
2875;POS;Muy lindas zapatillas a mi hija le encantó me gustaría que hagan unas en amarillo jeje pero el rosa me conforma jaja.
2876;POS;Muy buen producto para su precio!.
2877;POS;Excelente calidad, recomiendo su compra!!.
2878;POS;La medida del calzadones igual a la tabla. La calidad es buena ideal para chicos que la maltraten en el día a día.
2879;POS;Por el precio son unas zapatillas básicas. Para el uso de todos los días.
2880;POS;Buena terminación y calidad a buen precio. Me duraron más que unas que tenía de mimo.
2881;POS;Excelente zapatillas! muy bonitas comodas y segun mi nene corren mas rapido! jaja.
2882;POS;Estos zapaticos son perfectos. Robustos y lindos.
2883;NEU;Son muy lindas pero a mi nene le quedaron chicas. La guía de números no me sirvió. Se las dejé para cuando crezca mi nena.
2884;POS;Divinas, mi nene esta feliz y comodo!.
2885;POS;Le compre las negras clásicas para mi nene y le gustaron. Son cómodas y seguro que le van a durar un montón.
2886;NEG;El pantalón es demasiado chico, me quedo super apretado y no lo pude usar y para hacer el cambio me quedaba muy lejos, no recomiendo comprar este pantalón por internet porque obviamente no nos podemos probar y no tenemos seguridad que nos va a ir bien y se queremos cambiarlo después es todo un trámite.
2887;POS;Buen producto! excelente calidad!.
2888;POS;Son muy cancheros y súper comodos.
2889;NEU;Comodo, y no es caluroso. Lo malo es que los talles son chicos. Un xl equivale a un l. Eso lo tienen que mejorar. Un xxl sería un xl.
2890;POS;Calidad y talle justo como lo quería. Muy bueno.
2891;POS;Muy buena calidad, cómodos, y son tal cual como se ven en la foto.
2892;POS;Era un talle mas pero es muy bueno y recomendable.
2893;NEU;Es de muy buena calidad pero muy chico !! los talles estan mal.
2894;POS;Todo bien. Tardo un poco pero se comunicaron conmigo todo el tiempo joya.
2895;NEG;Medio de mala calidad, al día se rompieron las costuras.
2896;NEU;Cumple con lo esperado. El talle es un poco justo y el cordón de la cintura demasiado corto. Buena calidad.
2897;NEU;Es bastante apretado pero esta bueno.
2898;NEG;El pantalon esta lindo, pero la tela es algo finita y se agujereo al primer dia (siendo que me quedaba perfecto el talle, no hice ningun trabajo fisico ni nada, uso normal de caminar en la calle).
2899;NEG;La tela es muy finita, para verano esta bueno. Pero al tiempo de uso se abrio un poco la costura.
2900;NEG;Se me rompio a penas lo meti en el lavarropas.
2901;NEU;Muy cómodos. Pero lo esperaba de mejor calidad. Aceptable a su precio.
2902;NEG;Se esta decilachando la tela, muy mala costura.
2903;NEG;Recibí un pantalón que no es el de la foto, el que compré. No sirve más luego de lavado.
2904;NEG;Buena la tela y y el modelo. Pero el cordoncito de la cintura es mas corto que la cintura entonces se mete. Y medio malas las costuras de la entre pierna, se rompio al segundo uso.
2905;NEG;Se me empezó a descocer en la segunda vez queme lo puse.
2906;NEG;Es muy fina la tela ya se rompio la costura de entrepierna.
2907;POS;Serios y muy comprometidos.
2908;POS;Excelente calidad.
2909;POS;Excelente, muy bueno el modelo.
2910;POS;Le doy 5 estrellas porque le fue bien el talle y es hermoso en general el jeans. Pero sólo tenía un pequeño detalle en la pierna derecha al frente, cerca de la rodilla. Pero hay q mirarlo bien para que se note. Pero en general. Excelente.
2911;POS;Excelente jean tiene muy buen calce y es muy lindo.
2912;POS;Hermoso corte, talle perfecto!!.
2913;NEU;Talles pequeños, compras 2 talles mas.
2914;NEG;Fue grande no coincidia la etiqueta talle 10 lo que yo pedi con el que viene por dentro talle 16,era regalo del niño verdadera desilucion,calidad buena.
2915;NEG;Es mucho más grande de lo que esperaba, va a tener que quedar para un año más, justo que lo necesitaba para ya.
2916;POS;Hermosa calidad, y el elástico en la cintura es clave para que le entre por un tiempito!.
2917;POS;Excelente producto muy buena calidad.
2918;NEG;Muy mala calidad se deformo y estiro todo.
2919;NEU;El tiro es muy corto. Comprar un talle más, son cortos.
2920;POS;100 % recomendable! buen corte, algodon con friza de buena calidad. Volvere a comprar.
2921;POS;Relacion precio-calidad muy bueno.
2922;POS;No tengo mucho para decir, bien lo recomiendo.
2923;NEG;Me pareció caro para la calidad de la tela. Demás está decir que pedí un talle para una nena de 18 meses. Y es como para una nena de 4 años! le quedó gigante, tabla de talles un tanto extraña ya que no coinciden las medidas con las de un niño promedio de la edad que sugieren. Tenía una expectativa alta de la marca, y me decepcione un poco.
2924;POS;Soñado más hermoso de lo que se ve en la foto, súper recomendable.
2925;POS;Excelente producto muy buena calidad.
2926;NEG;Muy mala calidad se deformo y estiro todo.
2927;NEU;El tiro es muy corto. Compren mas grande.
2928;NEG;Muy lindo pero es grande. Uso habitualmente talle 24 y este me queda grande. Lo lave y cedió un poco más.
2929;NEG;Destiñe mucho mucho y es gigante, yo uso talle 42 pero es como un 44/46.
2930;NEG;Es muy elastizado pero grande. Me quedo gigante,.
2931;POS;Muy lindo, pensé que me iba a quedar chico como son rígidos. Me quedo perfecto , de largo perfecto joya. Buen precio, en cuotas y de marca.
2932;NEG;Compre mi talle regular, lo tuve que devolver porque es enorme.
2933;POS;Hermoso jeans, compren un talle menos del habitual.
2934;NEG;Corte lindo pero no es jean.
2935;POS;Muy lindo! sería genial en otros colores como blanco, marrón, o lila
2936;NEG;Para nada es elastizada. Malo.
2937;NEG;No es el talle descripto.
2938;POS;De 10.
2939;NEG;Ni un mes de uso y se rompió toda la tela en la cintura.
2940;POS;Hermosooo. Completamente hermoso. Sus detalles, todo.
2941;NEG;Lo devolví. No era igual a la foto. Otra tela, otro color, no tenía nada de gastado, era un mom parecía de jean duro rígido y ancho desde la cadera. De cintura quedó bien y de pierna súper ancho, pero no era lo que buscaba. No era nada que ver la foto.
2942;NEG;Compre mi talle pero me quedo chico de cintura. ! tampoco es que engorde porque mi peso es el mismo y el talle también.
2943;NEG;Que feo es
2944;NEG;Todo deshilachado recién sacado de la bolsa. El talle me queda bien pero no cierra el botón de lo chico que es el agujero del mismo.
2945;POS;Excelente!!!! muy bueno. Linda confección.
2946;POS;Es hermoso el color todo si sos medio petisa obvio le vas a tener q cortar si sos talle 40 de jeans un talle 38 compra por q es muy elastizado es genial súper cómodo.
2947;POS;Muy cómodo, después de varios lavados conserva el color.
2948;POS;El pantalón es muy lindo, pero al querer cambiarlo por un talle más tuve que salir a preguntar una por una en todas las tiendas desiderata y no lo conseguí, ya que no hacen cambios directos. Tuve que cambiarlo personalmente por otro modelo en un local.
2949;POS;Es hermoso! tiene muy lindo cálce. Y la tela es gruesa, no como los típicos jeans blancos transparentes. Todavía no lo lavé porque sólo lo usé una vez. Muy conforme!.
2950;POS;Ya me lo habia probado en el local, tengo el mismo modelo en color jean azul y de ese soy un talle menos por q la gabardina blanca no estira tanto. Es tiro bien alto y bastante comodo de cintura no te apreta para nada. Es bien largo lo voy a mandar a acortar por q me sobran 20 cm d tela.
2951;NEG;Detalle, la etiqueta destiñe en los lavados,.
2952;NEG;El modelo es oxford pero la lona es muy rigida a pesar de ser elastizado, no tiene forma, y muy largo , no entiendo porque si no son todas modelos las mujeres
2953;POS;Hermoso y buen calce
2954;POS;El pantalón es laaaaaargo como toda ropa de marca que diseña para personas de 1. 8 metros. Buena calidad, aún no lo lavé.
2955;POS;Excelente calidad y el talle es el que marque. Hermoso pantalón.
2956;POS;Hermoso y cómodo, lo bueno que es elastizado, lo usé solo una vez por eso nosé cómo quedará el color negro después de lavarlo. Siempre compro talle 28 de rimmel y en este caso me quedó un poco ajustado.
2957;POS;Buen precio !! hermoso pantalón.
2958;POS;Muy buena hechura.
2959;NEG;Extremadamente grande ; soy talle 46 , pedí ese num. Y era gigante.
2960;NEG;No es lo que esperaba.
2961;POS;Bueno.
2962;NEG;Secado rapido. No.
2963;POS;Muy bueno.
2964;POS;Excelente material y corte clásico. Que puede más puede pedir uno en la vida.
2965;POS;Mi esposo quedó muy complacido con la compra.
2966;POS;Era para regalar y quedo muy conforme.
2967;POS;Hermosa bermuda ,muy linda tela.
2968;POS;Es lo q esperaba.
2969;POS;Excelente calidad y diseño! muy buena fijarse bien el talle ya que son “tipo” oversize.
2970;POS;Muy conforme con el short / bermuda - trekking - secado rapido - marca hole shot. El talle es bastante acertado segun la tabla, la confeccion es muy buena (pequeños detalles de costura en velco por ej, nada grave) la calidad de la tela es buena, simil microfibra seca bastante rapido, muy comodo y los bolsillos bien hechos. Volveria a comprar.
2971;POS;Es comodo y muy lindo diseño. Buenos bolsillos y calidad del cierre.
2972;POS;La bermuda es de muy buena calidad, en todo sentido, lo único en que deben mejorar es los talles, las medidas son algo chicas si van a comprar, que sea un talle mayor al que usan regularmente.
2973;POS;Muy bueno, solo un poco chico el talle 50 y deberían hacer algunos talles más grandes. Muy buenos bolsillos con cierre y con tapa y amplios.
2974;POS;Me quedan bien son livianos y cómodos no se cuando los lave si se va el color buena relación precio calidad.
2975;NEG;De verdad es de muy mala calidad.
2976;NEG;Chico ,yo en jean soy talle 40 y la bermudas talle40 no me entra.
2977;POS;Buen producto, para el precio estan mas que bien. Lo recomiendo.
2978;NEU;Aun no lo lave.
2979;POS;Son para uso diario. Entre casa. ) no para salir. Pero son recomodos. Y practicos. !!.
2980;POS;Tiene detalles de terminación mínimos, pero es muy bueno.
2981;POS;Super bonito el color, es super comodo y elastico para bastante movimiento.
2982;POS;Bien, pero pedir un talle mas grande seria mejor.
2983;POS;Era lo que esperaba.
2984;POS;Muy buena bermuda.
2985;POS;Las mejores bermudas que he comprado en ml.
2986;NEG;Los bolsillos son muy chicos, no entra la mano directamente.
2987;NEG;El talle bien con buenas terminaciones el problema es que la de color negro destiño y ese detalle de la cintura blanca se arruinó.
2988;POS;Están muy buenas,realmente la tela y los elásticos me gustan mucho.
2989;NEG;Buen diseño pero luego del primer lavado ,chau color.
2990;POS;Están buenas.
2991;NEG;Los elásticos son flojos. Son holgados y largos.
2992;NEG;No cumplió mis espectativa de calidad.
2993;NEG;La verdad no me gustaron las uso para andar en casa , muy truchas.
