id;label;text
2375;NEU;Talla muy grande, supongo que será talla americana, hay que pedir una menos de lo que usas.
2376;NEU;Ojo va un poco grande talla
2377;POS;El polo está bien, pero quizá talle un pelin más grande.
2378;NEG;Lo peor ha sido el embalaje, se ve el contenido, y un plástico muy fino que podía haber se roto y manchado o enganchado la prenda
2379;POS;La tela es de calidad , lleva unos cinco lavados y de momento bien , algo gruesa para los días de mucha calor pero para la noche con un tejano queda genial .
2380;POS;Polo muy bonito, básico pero sienta muy bien y es de gran calidad
2381;POS;Polo de buena calidad, avalado por la marca. Y además a buen precio.
2382;POS;Se ajusta perfectamente. Es sencillo, pero resultón. A este precio compra ideal.
2383;POS;Buen tejido, buena calidad y talla exacta
2384;POS;muy buena calidad, talla perfecto, y se nota que es original. el precio insuperable. muy contento
2385;POS;Este polo Levis es muy agradable al tacto y al roce con el cuerpo, fresco y cómodo para movimientos con los brazos, aún ya con varios lavados aun no ha perdido color ni buen tacto.
2386;POS;La talla L perfecta, tallan más de lo normal, no os fieis, me cogí la misma en negro XL y es enorme.
2387;POS;La calidad y el corte me han encantado. Elegí el color negro que con unos pantalones beige y unas zapatillas blancas queda impresionante.
2388;POS;Tanto la calidad como el color son buenos y bonitos.
2389;POS;Me ha gustado que se ajusta a la descripción. Es como esperaba.
2390;POS;Polos perfectos de talla y calidad del tejido
2391;POS;Se ve de calidad y me queda bien supongo que es original de verdad aunque con tantas copias nunca se sabe.
2392;POS;De buena calidad, cómodo y es lo esperado, lo recomiendo.
2393;POS;Buena calidad del tejido y tamaño amplio
2394;NEU;Producto excelente mucho mejor de lo que yo esperaba.Lo peor la empresa de transporte Seur.Servicio muy deficiente.No facilitan ni direcion ni teléfono de contacto de punto de recogida.No vuelvo a comprar ningún producto cuyo envío no sea en un punto de recogida de Amazon.Seur un completo desastre
2395;POS;Estaba bien
2396;POS;La calidad es buena. La talla generosa. La proxima cojo una talla menos
2397;POS;Mejor de lo esperado buena calidad muy recomendable
2398;POS;Buen polo, lo compré en oferta por 19,50 euros y un año después sigue igual. Buena calidad
2399;POS;Tengo Polos de Levis igualitos a este que compré y salen muy buenos, la Calidad de la tela y de su tinte es mayor a los de Álvaro Moreno y Springfield y no encogen tanto como estos 2 últimos.
2400;POS;El Precio increíble ya que los conseguí por Debajo de 30€ en Oferta. Las tallas son generosas, más grandes que las de otras marcas conocidas cm las ya mencionadas.
2401;POS;Llego en el tiempo indicado, la medida exacta y super confortable , muy buena calidad.
2402;POS;Buena calidad y muy bien de precio
2403;POS;Se nota que es buena calidad y es muy cómodo. La talla perfecta para 80kg 1.70 de altura. Se queda anchito.
2404;POS;Polo elegante a buen precio
2405;POS;Talla correcto y se ve de calidad.
2406;POS;Polo muy bonito, de buena calidad, Levi's y buen precio
2407;POS;Calidad y tela de buena calidad. He tenido polos Ralph Lauren, Lacoste y no tienen ni la.mitad de calidad que esté polo.
2408;POS;Muy chulo,bien cuando está al 50% ,mido 1,83 y peso 73 kg,suelo usar talla L,pero en esta prenda la M es perfecta
2409;POS;Bonito polo, el tejido es fino pero de calidad, bien rematado y color adecuado. La talla es correcta.
2410;NEU;La talla L para una persona de 1.75 y 82 kg enorme excepto que te guste muy holgada. El tejido en principio parece bueno. La devuelvo para coger una M a ver qué tal
2411;NEU;Atención a las tallas, me recomendaban XL y es grande.
2412;NEU;Mirar bien el tallaje antes de comprar.
2413;POS;Bonito polo que se ajusta perfectamente q su talla.
2414;POS;Es precioso, el color, tejido, diseño, todo. La L es bastante ancha y lo cambié por una M.
2415;POS;Lo acabo de recibir y de 1eras me ha gustado la calidad téxtil, es muy bonita y sienta genial. Mi duda es si cambiar o no por una talla menos para que me quede mas ajustado..
2416;POS;En general es un bañador que para quién tenga curvas, le hará sentirse más cómoda con su uso.
2417;NEG;Buen modelo pero se rompió la tira en cuanto me lo probé
2418;NEU;Se seca rápido, es cómodo, pero a mi me destiñe en cada uso.
2419;NEU;El bañador en sí es bonito, elegante y queda bien. El problema es que cuando te metes al agua, molesta y se pega la tela el los brazos y deja de ser cómodo.
2420;POS;El traje de baño es de buena calidad y resistente. El diseño es hermoso y se adapta perfectamente a la figura, es muy cómodo de utilizar. Le he dado 4 estrellas porque me ha dejado marcas oscuras en una parte de la espalda.
2421;POS;Es un bañador de bastante buena calidad, se sujeta perfectamente en la zona del hombro, y alas almohadillas son muy cómodas. El tejido es bueno y se seca rápido. Un acierto
2422;POS;No es un bañador excepcional, pero está bien. No lo recomiendo para ponerlo con ropa a modo de body porque se ve perfectamente por el tejido que es un bañador, el volante me lo esperaba más bonito y simplemente es un recorte de lycra de color blanco cosido por encima del pecho. De talla pedí la recomendada y he acertado. Utilizo una 44-46 talla española y compré la XL (tengo bastante pecho)
2423;NEU;No está mal pero a mi me queda muy holgado y en algunas zonas muy estrecho, por lo tanto lo voy a devolver
2424;POS;No esperaba que fuese tan bonito y de tan buena calidad. El tallaje un poco grande. Suelo usar un 38 - 40 escogí la M pero me quedaba algo grande. Lo he devuelto porque cubría demasiado para ir a la playa o piscina, pero queda muy bien y muy elegante.
2425;POS;El bañador es muy bonito y sienta fenomenal, no es excesivamente ajustado, y no agobia, el color y la caida como en la foto. Muy buena compra por ese precio. Plazo de entrega muy corto.
2426;POS;La talla corresponde y el tejido es bueno y muy bonito, va enteramente forrado y el fruncido que lleva delante hace un efecto reductor.
2427;POS;Estoy súper contenta con este bañador ya que disimula Justo lo que quería disimular, jugando con las capas de tejido crea un efecto vientre plano que es súper favorecedor.
2428;POS;Disimula muy bien el vientre
2429;POS;Todavía no lo he probado en el agua pero de momento estoy super contenta con este bañador. Yo mido 1.59cm y peso 70 kg así que acertar con mis tallas es casi un milagro pero pedí la XXL y va perfecto. Tapa todo,como a mí me gusta, y con esas tiras se disimula bastante la tripa. Espero que luego en el agua no me lleve una sorpresa
2430;POS;El traje de baño es tal como lo describen, el color muy lindo, es cómodo, la tela de excelente calidad.
2431;NEG;Un poco pequeña las cazoletas del pecho
2432;NEG;Bonito si es, bastante grueso el forro pero olo un uso en piscina y ya está estropeado..calidad mala mala
2433;NEG;Lo que no me gusta es que las tiras se sueltan todo el rato es incómodo porque o las coses o se sueltan .... eso tenéis que mejorarlo el enganche sobre todo para mujeres con bastante pecho.
2434;NEU;Es un bañador normal y corriente . No creo que sea reductor de abdomen . Pero es bonito ☺️
2435;NEU;Altura 1.60, peso 70kg, pecho 100C. Pedí una L, se me ajusta bien al cuerpo pero me lo encuentro un poco largo de talle. Se desenganchan demasiado fácil los pasadores de la espalda, los he cosido.
2436;NEU;Talla correcta
2437;NEU;El bañador queda estupendo! Lo único que sólo me lo he puesto dos veces y se está estropeando por la parte de la espalda, como desgastado. Espero que no vaya a más porque me encanta!
2438;NEG;El producto es aceptable en su relación calidad/precio pero me ha defraudado un poco su diseño con tanta tela innecesaria.
2439;POS;Estoy muy contenta, es Precioso !
2440;NEG;Lo devolví por talla grande y material excesivamente fino y blando
2441;NEG;a la primera postura, fui a bajar la cremallera y me quedé con el tirador en la mano, y sin bañador.
2442;NEU;Bonita pero calidad regular
2443;NEU;No se si los bañadores no están hechos para las chicas altas pero tiene el tiro muy pequeño y no queda demasiado bien. si no eres muy alta te quedará genial.
2444;NEG;Calidad del tejido nada mal pero la cremallera duro una semana.
2445;NEU;El bañador es bonito pero talla pequeño (mido 1,80m y según la tabla mi talla era una M pero era demasiado pequeña) Y muy “escotado” por delante... llega a la cadera no a la cintura.
2446;POS;Cogí la L y acerté con la talla, teniendo en cuenta que gasto una talla 40 española de arriba y 42 de abajo. Es bonito en rojo, muy favorecedor, pero me faltó que llevara algo de relleno en los pechos, por lo demás bien.
2447;NEG;Compré la talla S que es la que normalmente uso.El traje de baño en general buena calidad/precio.Referente a como queda es otra cosa pues realmente no es una talla S.Queda grande en general y sobre todo la parte del trasero que no ajusta nada y queda separado del cuerpo.Una pena.Realmente es una talla M.
2448;NEU;Me dejé llevar por los comentarios y pedí una talla menos. Debería haber pedido la mia, una M.
2449;NEG;Me entraba, pero el tiro es muy corto, la S me tiraba mucho de los hombros (mido 1.60), y el pecho me quedaba estrecho también (uso 90B).
2450;NEU;La abertura de delante es más grande que en la foto, me llegaba al ombligos, pero no queda mal.
2451;NEU;Pero la calidad de la tela se ve buena, y en general los acabados del bañador. La única pega que le pongo es el precio, lo veo elevado teniendo bañadores en rebajas a mitad de precio.
2452;NEG;Las tallas no se corresponden con lo descrito en el artículo. Son más grandes.
2453;POS;la valoración es porque falla un poco la talla y me ha gustado el diseño y lo recomendaría ha alguien.En general todo bastante bien.
2454;POS;Compré la talla M y me ha quedado de maravilla. Me ha gustado este estilo con la fórmula clásica que no falla para hacer más bonita la figura: color oscuro (solo el ribete en el borde) y el cuello estilo halter que muestra los hombros. La tela ofrece mucho soporte y moldea la silueta, o sea es fuerte y confortable. Las copas vienen con espuma integrada en el interior. En fin, me ha encantado!
2455;POS;Queda genial. tengo grandes problemas para encontrar siempre bikini o bañador que me haga bien la silueta ya que tengo mucho pecho,. debo decir que me ha sorprendido. estiliza mucho la figura el bañador. la talla va a acorde con el callejee expuesto y recoge muy bien el pecho. lo recomiendo 100%
2456;NEU;Queda un pelín grande
2457;POS;Queda muy bonito! La única pega que le pongo es que el de tono azul tiene el ribete blanco y negro. Pienso que hubiese quedado mucho mejor azul y blanco
2458;POS;Está muy bien.... quizá la pierna tendría que ser un poco más alta...pero es bonito.
2459;POS;Muy bien, calidad, igual que en foto.
2460;POS;Sienta genial y es muy cómodo. Tiene buena sujeción ( más de la que esperaba) y hace una figura bonita. Compré mi talla habitual y queda perfecto. Tal y como se ve en la foto en cuanto a color y forma (te quedará según tu cuerpo claro). He comprado alguna más de este modelo en otro color.
2461;POS;Es un bañador SUPER BONITO y agradable al tacto, y adaptable al cuerpo. Es ideal tanto para bañarse como para sesiones de fotos, o artes aéreas como aro aéreo o pole dance. Tiene varias capas y es un poco grueso. Incluye un relleno mínimo y con forma bonita para el pecho. Tengo talla S y me iba genial.
2462;NEG;Se ven bien de calidad y materiales pero cortan la circulación en la goma de la pierna, ahora no las puedo devolver pese a que nos las voy a poder utilizar.
2463;NEG;Cuando quiero hacer la devolución me pone que este producto no se puede devolver que hago ahora me lo tendré que poner así o que, quiero una solución
2464;NEG;No lo puedo devolver porque lo saque del envoltorio y lo lavé, pero al verlas tan pequeñas miré la talla y me había llegado la s a pesar de haber pedido una talla 40, son tamaño braga de niña.
2465;NEG;En la primera usada y lavada ya la costura se le estaba saliendo y rompiéndose.
2466;NEG;Resulta que es talla única y muy pequeñas
2467;NEG;En otros sitios se puede devolver, aquí no. Cuidado pq no acertarás con la talla.
2468;NEG;Bonitas, pero muy pequeñas. Pedí una talla 38. En el embalaje está marcado como XS.
2469;NEG;Fatal, me fie de la talla, me puse unas y parecían un poco justas pero no mucho, cuando dormí con ellas empecé a notar que el borde se clavaba y molestaba, después miré la talla y resulta que me enviaron una talla menos de la que pedí y encima ya no las podía devolver. No hay que fiarse de las tallas. Es la primera vez que me pasa. Luego probé a pedir mi talla y el precio era muchísimo más caro.
2470;NEG;No me han gustado nada
2471;NEG;Se equivocaron y mandaron una s, e incluso para la s, venía como para una muñeca o niña de 5 años. Diminutas.
2472;NEG;Primer lavado todas descosidas... No recomiendo.
2473;NEG;Las compro para mi mujer. El primer pedido fue bien, pero el segundo ha sido un desastre total. El elástico del borde se deshilacha y rompe con facilidad, incluso lavando en lavadora en frío y suave. Han abaratado los materiales a costa de la calidad. Es tirar el dinero.
2474;NEG;Son extremadamente pequeñas. Se las he regalado a la hija de 11 años de una amiga. Uso una 36-38 de talla habitual en ropa. Cogí una 38 de talla y no me entraban ni remotamente. Como si fueran de niña, vaya. Al menos con esta talla no hay concordancia. En cuanto a calidad tenían buena pinta, pero no he podido comprobarlo...
2475;NEG;Pedí una talla 40 y me llegò la S…. Creo que van a ser pequeñas y encima cada una es diferente a la otra. Una más ancha otra más alta. Vamos una locura. NO RECOMIENDO
2476;NEG;No me han gustado, tengo estos mismos panties comprados en USA size M, y he comprado los L versión Europa y son muy pequeños.
2477;NEG;Son una talla CS y he pedido una Mediana. No se porque este error. No las he podido devolver ya que había abierto todo y entiendo o doy por sentado que algo como ropa interior una vez abierto no se pueda cambiar, por lo tanto descontenta.
2478;NEG;Pone talla 38 pero diría que es menos de una 36....
2479;NEG;Son muy pequeñas. Me pedi una 38 y parecen bragitas de niña. Ademas la calidad deja mucho que desear, no se ven ni suaves ni elasticas. No las recomiendo para nada
2480;NEG;No entiendo porque se pedí una 38 me ha llegado una XS. Super pequeñas, muy descontenta, no volveré a pedirlas
2481;NEG;Compre un pack de seis y en la bolsa solo hay una!!
2482;NEG;El tallaje es incorrecto. Me digeron q iban a modificarlo pero no se si lo habrán hecho.
2483;NEG;Se las regale a mi esposa, y al primer día de uso de cada una, se rompieron, muy muy mala calidad!
2484;NEG;Son muy bonitas aunque un tanto incómodas porque la costura y la goma son un poco ásperas. Sin embargo el problema de verdad es que al segundo lavado* ya está la goma totalmente desfilada y quedan inservibles.
2485;NEG;Las braguitas me encantaron, el tejido, elasticidad y talla muy bien, una pena porque duran 2 lavados, el elástico empieza a deshilacharse y las tengo que tirar nuevas.
2486;NEG;Muy mal. Ya compré hace tiempo las mismas y eran mucho mejores. Han cambiado el material y ahora no duran ni 3 lavados, se destroza la goma. Yo no las compraré nunca más
2487;NEG;Hace pocos días que las tengo y ya empiezan a tener agujeros. La talla es correcta.
2488;NEG;Una decepción, calidad malisima, el paquete donde venían estaba abierto, talla grande......
2489;NEG;No sujetan nada, aunque sean grandes se caen
2490;NEG;Desgraciadamente en la basura pq las bragas no te cambian.
2491;NEG;Talla muy pequeño, no resulta cómodo
2492;NEG;Al mes de uso se han empezado a desilachar todas, sin ninguna excepción. No volveré a comprar
2493;NEG;Compré con anterioridad estos bikinis y muy bien, pero esta vez los compré y 4 de ellos se deshilacharon a las dos semanas.
2494;NEG;La goma no es nada elástica y son pequeñas para la talla. Si usas una M necesitas una L, etc. Las he devuelto, no vale la pena coger una talla más por lo de la goma.
2495;NEG;Tienen tallaje pequeño. Las devolvi
2496;NEG;Pedi talla 36 y es muy pequeña ,tanto que solo le vale a mi hija de 10 años
2497;NEG;A la primera lavada se comenzó a deshilachar malísima calidad!!!
2498;NEG;No tiene elasticidad ninguna son muy pequeñas mi talla es la xs me guíe por las tallas que ponía en Amazon y calidad no tiene nada es una pena
2499;NEG;No tienen ni 4 meses y han empezado a deshilarse, se van deshaciendo los bordes y no se puede hacer nada.
2500;NEG;En la foto parecen mucho más bajas de lo que son en realidad, así que me resultan incómodas y me hacen salir las "carnes" quedando anti estéticas, cuando con las bragas bajas no me pasa.
2501;NEG;En dos o tres lavados comienzan a deshilacharse la goma de la cintura, salen hilos por todos los sitios
2502;NEG;En un lavado y las gomas estiradas... un desastre! no las recomiendo para nada.
2503;NEG;Pedí la talla 40, que es la que uso, y resulta que la 40 equivale a una S, así que no me sirven. Menos mal que las podrá usar mi hija.
2504;NEG;Sé que es un producto íntimo pero nada más llegar y abrir el paquete ya he visto que eran enormes para nada son XL son por lo menos 2 XL y claro el tallaje fatal. Yo había comprado otras en Amazon basics y bien y ahora me tengo que tragar un producto de 20 euros porque sí,no me parece justo cuándo la culpa es el tallaje 😤
2505;NEG;La talla 42 es perfecta y tengo habitualmente una 38/40. Son cómodas y se mantienen en posición sin clavarse. Por eso me da especial rabia la enorme reacción alérgica que me ha dado al llevarlas, a pesar de haberlas lavado previamente. En lugar de etiqueta llevan la información por dentro en una especie de adhesivo gomoso. Pensé que sería mucho mejor para evitar roces, y ahora tengo un área como la palma de una maño al rojo vivo. La goma de la cinturilla elástica tambien me ha producido algunos granitos, pero más dispersos.
2506;NEU;La talla S corresponde con XS o mas pequeño.
2507;NEU;La ropa interior, muy bien, la recomiendo. Hice el pedido el 30 marzo y el precio para pack de 10 fue 14.50 y ahora iba a comprar de nuevo y vale 21 euros. No entiendo esta súper subida de precio.
2508;NEG;Después de la primera lavada se arrugan bastante y han perdido color. Tallan pequeñas. No volvería a comprarlas.
2509;NEG;Con el primer lavado pierden color. No son tan cómodas como otras.
2510;NEG;Las he comprado dos veces y hay varias que no llevan nada y se han roto por las costuras, son muy cómodas pero tienen que mejorar en calidad
2511;NEG;Hola, me han durado 4 meses solo, y ademas pides una L y te traen la S, asi dos veces. Deben tener intercambiados los paquetes. Si son comodas y de algodon.
2512;NEG;Se ha pedido una talla 40 y me ha llegado una talla S. Confiando que el producto pedido era el correcto he estrenado una de ella pero no voy a hacer uso de las otras al mandar erróneamente la talla. Es tirar el dinero
2513;NEU;Vienen pequeñas.
2514;NEU;Precio bien, pero pedi la mediana y me mandaron la talla s , y no estiran mucho
2515;NEG;Miy suaves, cómodas, ajustan bien peeero a la primera lavada ya le han salido bolitas a la tela. Me da mucha lástima porque son diseños muy bonitos y estaban geniales hasta para dormir pero definitivamente no me durarán casi nada. Ya he tenido otra también a buen precio y de mejor calidad, de verdad me sorprendió mucho que a la primera ya está tan fea.
2516;NEG;Sinceramente muy bonitas al principio y me quedaban muy bien, siguiendo la guía de tallas. El problema viene después, yo NO LAS recomiendo porque al pasar unas pocas semanas de uso, se han empezado a deshilar por todas partes y nadie quiere llevar ropa interior con agujeros y con rotos. Así que sinceramente la calidad deja mucho que desear.
2517;NEG;Llevo una talla 36 de pantalón, pedí una 38 y lo que llega es una XS. Si hubieran indicado que la talla 38 equivalía a la XS hubiera cogido una 42.
2518;NEU;Son muy cómodas y la talla es correcta, los colores son como se ven. Les encuentro la pega de que se empiezan a deshilachar en la zona elástica con poco uso. Realmente, la calidad es acorde al precio.
2519;NEG;Pedí una talla más por los comentarios y me quedan algo flojas,además unas son más grandes que otras.La calidad no es muy buena,no creo que duren mucho.
2520;NEU;Pedí una talla 38 y me entregaron una XS… las probé por si era que su talla je era ese por si se correspondía realmente con una talla 38, pero NO… y claro, estas cosas entiendo que no se puedan descambiar… el caso que parecen suaves y agradables peroooo cuidado con el tallaje…
2521;NEG;Tengo la talla 38, siempre compro esa en varias tiendas, o una M en ropa interior. He comprado la 40 y aún así me aprietan demasiado, no son nada cómodas. En cuanto al tejido, es algodón grueso, esperaba quizás algo más suave al tacto, aunque no está mal. No volveré a comprar.
2522;POS;Son muy cómodas y apenas se notan las costuras si llevas pantalón apretado/legging de deporte
2523;POS;Las que son de color negro, no están perdiendo el color entre lavados/secados
2524;POS;Viene sobreimpreso la talla en la braguita, así que para clasificar a la hora de doblar la colada y saber distinguir entre varias personas que viven en casa y usan las mismas es muy práctico.
2525;NEG;El acabado no me ha gustado y el tallaje es pequeño. Devueltas
2526;NEU;Estàn bien pero no me gusta como marcan los bordes. No creo que las vuelva a comprar.
2527;NEG;Pedí la talla 44 y me queda pequeña
2528;NEG;He cogido estas braguitas una 38 y las costuras de cintura y pierna aprendan muchísimo.
2529;POS;Para tener muchas
2530;POS;Tejido muy suave, gomas que no molestan, ni muy altas ni muy bajas, súper cómodas!! . Tallan un poco grandes para mi gusto, pero por lo demás son geniales por el precio que tienen.
2531;POS;Me ha gustado que son de algodón y un poco elásticas. Son cómodas tanto para diario como deporte, volvería a comprarlas.
2532;POS;Comodas no molestan por ningún sitio
2533;NEU;Un poco pequeñas ,por lo demás ,es lo esperado.
2534;POS;De cintura media-alta, tejido de algodón. Diversidad de colores. Tejido fino. Ajuste bueno. Tallaje normal. Lavado a maquina.
2535;POS;Se ven cómodas y agradables.
2536;POS;Pedí una talla 46 y me llegó una XL las quería para el embarazo por eso las pedí más grandes que otras veces pero me llegó otra talla yo creo. Calidad son muy buenas y de algodón 100%
2537;NEG;No entiendo porque se pedí una 40 me ha llegado una XS. Super pequeñas, muy descontenta, no volveré a pedirlas, la segunda vez he pedido una 42 y estuven muy grandes. No intendo las tallas
2538;POS;La segunda ve que las pido, está vez , una de ellas era una talla más pequeña que las demás. Son de buena calidad.
2539;NEU;No son las mejores del mundo pero para el trote diario están bien. Son de algodón y por el precio son bastante aceptables
2540;POS;Precio-calidad, estupendas...
2541;POS;Son perfectas: bonitas, comodísimas y baratas 👏🏻.
2542;POS;Se ajusta muy bien y son muy cómodos. Relación calidad precio excelente.
2543;POS;Son bastante cómodas. Buscaba que fueran de algodon para mayor comodidas y transpiración.
2544;POS;La talla ha sido correcta. La calidad está bien, para ser unas prendas básicas. La relación calidad/precio es correcta. Y los colores me gustan
2545;POS;Son muy cómodas y se ajustan muy bien. Tienen un tacto fino pero son resistentes
2546;POS;Son comodísimas. Talla correcta
2547;POS;Son cómodas. Colores tal cual las fotos. Espero que duren.
2548;POS;Buen algodón,suaves,lavan muy bien
2549;POS;Tejido agradable y se ajustan perfectamente. Son muy cómodas.
2550;POS;Relación/precio excelente.
2551;POS;Ninguna pega. Perfectas. Para una talla 42 española hay que cogerse la 46 de estas braguitas
2552;NEU;Hace poco que las uso y no se a largo plazo si se romperán pronto o no.
2553;POS;Estás bragas son muy cómodas, elásticas y se adaptan al cuerpo.
2554;POS;Ya compré varias tallas y modelos, muy bien
2555;POS;Son bastante cómodas, he comprado otro pack porque me han gustado
2556;POS;No hay en el mercado zapatillas con estos estampados tan chulos. Y menos a ese precio. Las uso para todo, aunque no son calzado puramente deportivo para correr.
2557;POS;Como amante de las zapatillas, siempre estoy en busca de un par que combine estilo y comodidad a la perfección. Después de probar las zapatillas de mujer marca Pepe Jeans, modelo Brady W Basic, puedo decir con confianza que he encontrado exactamente lo que buscaba.
2558;POS;Cómodas, estéticas, y una suela fina.
2559;POS;Todo perfecto!! Un 10!!
2560;POS;Son muy cómodas. Ya las tenía en blanco y este año repito cambiando de color
2561;NEU;Son bonitas , con respecto a la calidad normalita, no creo que sean para dar paseos muy largos pero para el día a día no están mal
2562;POS;El producto es fantástico,pero mis pies no me lastimaba,por ello lo he devuelto.
2563;NEU;Son muy bonitas y de buena calidad, pero dan menos talla de lo normal y no tienen números medios. El 38 me quedaba corto y el 39 largo.
2564;POS;Son cómodas y bonitas.
2565;POS;Son muy muy bonitos y además cómodos,me encantan y yaman la atención . Geniales .
2566;POS;Zapatillas cómodas, ligeras y bonitas.
2567;NEU;Son muy cómodas y ligeras, el único fallo que la suela resbala un poco
2568;POS;No son marca, pero la verdad es que son utiles y comodas, ya habia comprado unas y he repetido, en el gimnasio van estupendas
2569;NEG;Malisimas, todo plástico, sudan los pies hasta con el frío, no quiero pensar en verano🤦🏼‍♀️ las suelas resbalan como si pisaras hacerte y la piel se despliega.
2570;NEG;No volvería a comprarlas ni muerta. Lo barato salió caro
2571;POS;he perdido mi tiempo con otras zapatillas que me sacaron jaunetes. Estas son amplias ,comodas y las tengo el dia, me cayeron muy bien...
2572;NEG;Como dije tienen un colorido muy bonito, pero creo q la suela me da q no es caucho ni goma, estoy operada de hace poco de estenosis y no debo crearme problemas de patinar
2573;POS;Zapas perfectas, son muy bonitas, precio asequible, son livianas así que para correr están genial, aunque también las uso para ir al gimnasio, salir, son muy versátiles. Recomendado.
2574;POS;No están nada mal. Son muy llamativas y como he puesto en el titulo, calidad/precio, genial
2575;POS;Es el segundo par de compro. Siempre un número más. Para el precio que tienen están my bien. Es cierto que las anteriores se quedaron enseguida sin plantilla pero les metí una buenas y me duraron mucho tiempo.
2576;NEG;No es muy buena calidad, no son cómodas de usar para lo que costaron no es buen producto
2577;NEG;Duró 3 meses en despegarse la suela
2578;NEG;Me parece alucinante que habiendo pedido un número 42, me lleguen unas zapatillas que probablemente no sean ni el 40, deberían poner bien las tallas!!!! Eso si! Viene marcado como si fuera un 42 pero ni de casualidad se acerca al 40
2579;POS;Me gusta su diseño y altura de plataforma
2580;NEU;Solo que es mas pequeño que la talla real no he podido probar si es comodo
2581;NEU;Las zapatillas me encantan, la talla perfecta, comodisimas, pero podrían haber tenido más cuidado al marcar la tela porque se ve el bolígrafo, están completamente marcadas de azul
2582;NEU;Talla pequeño. Hay que pedir un número más del habitual.
2583;NEU;Un poco duras para mi gusto, el diseño muy bonito
2584;POS;Divinos
2585;POS;Son codisimas, estoy súper contenta con la compra
2586;POS;Me ha gustado que eran exactos a lo que vi. Pero son muy estrechos para mi pie que es más ancho. Gracias
2587;POS;Me gustó mucho es realmente cómodo, es tal cual la imagen y se ve de muy buena calidad
2588;POS;Están muy chula y son súper cómodas me encantan.
2589;POS;Yo supuestamente soy talla 36 pero me quedaron un poco holgados, lo solucione con una plantilla, y me han encantado!! pero sobretodo, por la comodidad.
2590;POS;Sientan fenomenal, ligerisimas, muy cómodas. Faciles de ponertelas a diario por la cremallera. Se lavan muy bien en la lavadora y quedan perfectas. Todo el mundo me pregunta por ellas. Repetiria seguro.
2591;POS;Buen material, bonito diseño y muy comodas
2592;POS;Lo mejor, buen precio y buena calidad.
2593;POS;son muy comodas y bonitas
2594;POS;Mi esposa esta encantada
2595;POS;Son muy cómodas ,buena compra las recomiendo
2596;POS;Excelente producto rapido envio uso un 37 y tengo el pie un poco ancho asique opte por comentarios un 38 y excelente eleccion muy buena calidad y comodos los use en mi boda
2597;POS;Yo use este producto para regarselo a mi novia x sorpresa y le han encantado muchísimo..
2598;POS;Ya las tengo y las he he comprado en otro color porque son muy comodas
2599;NEU;Aprieta un poco por los.costados pero son muy monas.
2600;POS;Quedan genial, muy bonitas, lo recomiendo.
2601;POS;Todo ha sido correcto. el numero es el correcto. el color también. llego puntual. ningún problema con el vendedor. Llevo un año y están bien todavía las puedo usar varias temporadas
2602;POS;Me gusta mucho cómo queda
2603;POS;Sí, me gustan mucho. Son muy cómodas
2604;POS;muy comodas
2605;POS;Zapatos muy cómodos y bonitos.
2606;POS;Las zapatillas llegan en buen estado, he echado de menos un envase duro. Color rojo muy bonito. Altura adecuada. La suela podría ser un poco más antideslizante, igualmente me quedo con ellos.
2607;NEG;Me resultaron incómodas y opté por otra marca. Estas además las ví iguales en Aliexpress por menos de 10 euros, está claro que hacen un buen negocio en Saguaro.
2608;NEG;Compré estas zapatillas porque me las compre una vez en su día y son unas de mis favoritas, para mi sorpresa me viene sin la S en el empeine, los cordones diferentes y mucho más blancas que en la foto. Muy desilusionada porque las necesitaba para este fin de semana.
2609;NEG;Zapatillas no muy comodas para andar muchos km,ya que te empiezan a doler los pies, solo sirven para verano ya que son muy frias para el invierno a pesar de llevar calcetines termicos,NO SIRVEN PARA SUELOS QUE ESTEN HÚMEDOS O MOJADO RESBALAN MUCHÍSIMO,SON UN PELIGRO,NO TIENEN AGARRE NINGUNO ,sin embargo en piso seco tienen buen agarre
2610;NEG;Hace justo 2 meses que las compré y al levantar el dorso del pie se estan despegando por los laterales. Ni les he dado un uso intensivo ya que solo las he estado usando para caminar en llano y no para ir a sitios como la montaña asi que no las recomendaría. En la foto se puede ver el agujero que tienen y me pasa en ambos zapatos. Lo que parece suciedad es que las he intentado pegar con una cola especial pero sin éxito.
2611;NEG;Mi calificación no es por el producto en si., si no por la entrega, que despues de pedir la zapatilla de color gris la mandan de color negro, hacemos devolución, y vuelven a mandarla nehra a pesar de pedir la gris.
2612;NEG;Son cómodas y quedan bien... pero, con solo una semana de uso, se han roto por la puntera, donde queda el dedo gordo. Ambas zapatillas por el mismo sitio. Un fiasco de calzado. NO VOLVERÉ A COMPRARLO y no lo recomiendo en absoluto
2613;NEG;La tela del talón se abre, lo que hace que te pinche y sean incomodisímas de llevar. Encima el plazo de devolución está terminado y Amazon permite que me quede algo que no puedo utilizar.
2614;NEG;Las zapatillas estaban usadas, con la suela sucia y olían mal.
2615;NEG;Las zapatillas en si están genial, puntera ancha y cómodas. Problema, en tres meses el textil interior de la suela de las dos zapas se ha empezado a rajar. Respuesta del vendedor, que me devuelven el 45 por ciento. Luego que el 55. Amazon se ha hecho cargo y me han devuelto el 100%. Amazon genial. Vendedor mal, muy mal, servicio post venta de chiste
2616;NEG;No me gustan nada, pensaba que iba a ir cómoda pero todo lo contrario.
